index,code_change,review,relevance,informativeness,correctness
2142,"@@ -1749,6 +1749,14 @@ translate_from_synchall_to_dispatch(thread_record_t *tr, thread_synch_state_t sy
                 arch_mcontext_reset_stolen_reg(dcontext, mc);
             }
         });
+        IF_AARCHXX({
+            // XXX i#4495: Consider saving stolen reg's application value.
+            set_stolen_reg_val(mc, (reg_t)os_get_dr_tls_base(dcontext));
+            // XXX: This path is tested by linux.thread-reset and linux.clone-reset.
+            // We just haven't run those on ARM yet.
+            IF_ARM(ASSERT_NOT_TESTED());
+        });
+
         /* We send all threads, regardless of whether was in DR or not, to
          * re-interp from translated cxt, to avoid having to handle stale
          * local state problems if we simply resumed.","The instance variable @checkout is not used anywhere in the method receipt. It's better to use the parameter directly. Also, the method receipt is not using the instance variable @plan, it's using the parameter checkout.plan. It's better to use the parameter directly.",,,
377,"@@ -138,7 +138,10 @@ class PluginBase extends ServiceProviderBase
      */
     public function registerSettings()
     {
-        return [];
+		$configuration = $this->getConfigurationFromYaml();
+		if (array_key_exists('settings', $configuration)) {
+			return $configuration['settings'];
+		}
     }
 
     /**","The omission of the `omitempty` tag for `AccessKeyID` is a mistake. It should be included to avoid the field being omitted when empty.

The `AccessKeyIDRef` and `SecretAccessKeyRef` fields should be renamed to `AccessKeyID` and `SecretAccessKey` respectively to match the field names in the `ACMEIssuerDNS01ProviderRoute53` struct.
The `SecretAccessKeyRef` field should be renamed to `SecretAccessKey` to match the field name in the `ACMEIssuerDNS01ProviderRoute53` struct",,,
5159,"@@ -21,6 +21,7 @@ import (
 	""errors""
 	""testing""
 
+	""github.com/asaskevich/EventBus""
 	""github.com/stretchr/testify/assert""
 
 	""github.com/mysteriumnetwork/node/identity""","What kind of dependency is here, I think we have own implementation of event wo external dependencies",,,
2201,"@@ -37,7 +37,7 @@ module RSpec
           profile.slowest_examples.each do |example|
             @output.puts ""  #{example.full_description}""
             @output.puts ""    #{bold(Helpers.format_seconds(example.execution_result.run_time))} "" \
-                         ""#{bold(""seconds"")} #{format_caller(example.location)}""
+                         ""#{bold('seconds')} #{format_caller(example.location)}""
           end
         end
 ",This is a bit of a hack.,,,
988,"@@ -3277,7 +3277,7 @@ bool CoreChecks::PreCallValidateGetQueryPoolResults(VkDevice device, VkQueryPool
                                                     VkQueryResultFlags flags) const {
     if (disabled.query_validation) return false;
     bool skip = false;
-    skip |= ValidateQueryPoolStride(""VUID-vkGetQueryPoolResults-flags-00814"", ""VUID-vkGetQueryPoolResults-flags-00815"", stride,
+    skip |= ValidateQueryPoolStride(""VUID-vkGetQueryPoolResults-flags-02827"", ""VUID-vkGetQueryPoolResults-flags-00815"", stride,
                                     ""dataSize"", dataSize, flags);
     skip |= ValidateGetQueryPoolResultsFlags(queryPool, flags);
     skip |= ValidateGetQueryPoolResultsQueries(queryPool, firstQuery, queryCount);","This is a bit of a mess. It seems like the code is trying to send a lot of data to the client, but it's not clear what the data is supposed to represent. It's also not clear why the prey data is only sent if the client version is 1100 or later.",,,
9794,"@@ -3719,9 +3719,11 @@ dr_create_client_thread(void (*func)(void *param), void *arg)
 #        endif
     LOG(THREAD, LOG_ALL, 1, ""dr_create_client_thread xsp="" PFX "" dstack="" PFX ""\n"", xsp,
         get_clone_record_dstack(crec));
+    os_clone_pre(dcontext);
     thread_id_t newpid =
         dynamorio_clone(flags, xsp, NULL, IF_X86_ELSE(IF_X64_ELSE(NULL, &desc), NULL),
                         NULL, client_thread_run);
+    os_clone_post(dcontext);
     /* i#501 switch to app's tls before creating client thread */
     if (IF_CLIENT_INTERFACE_ELSE(INTERNAL_OPTION(private_loader), false))
         os_switch_lib_tls(dcontext, false /*to dr*/);","But we're already doing os_switch_lib_tls to app a few lines above, so there is now redundancy we should alleviate.",,,
3058,"@@ -39,6 +39,7 @@ public class ScriptDTO {
     private final Boolean free;
     private final Boolean requiresPatch;
     private final String script;
+    private final URI icon;
 
     private ScriptDTO(Builder builder) {
         this.scriptName = builder.scriptName;",I think this should be `@exclusion_patterns += @system_exclusion_patterns`,,,
1987,"@@ -229,6 +229,16 @@ bool Mob::CastSpell(uint16 spell_id, uint16 target_id, CastingSlot slot,
 		return false;
 	}
 
+	if (IsEffectInSpell(spell_id, SE_Charm) && !PassCharmTargetRestriction(entity_list.GetMobID(target_id))) {
+		if (IsClient()) {
+			CastToClient()->SendSpellBarEnable(spell_id);
+		}
+		if (casting_spell_id && IsNPC()) {
+			CastToNPC()->AI_Event_SpellCastFinished(false, static_cast<uint16>(casting_spell_slot));
+		}
+		return false;
+	}
+
 	if (HasActiveSong() && IsBardSong(spell_id)) {
 		LogSpells(""Casting a new song while singing a song. Killing old song [{}]"", bardsong);
 		//Note: this does NOT tell the client",Why do we need this change?,,,
1987,"@@ -229,6 +229,16 @@ bool Mob::CastSpell(uint16 spell_id, uint16 target_id, CastingSlot slot,
 		return false;
 	}
 
+	if (IsEffectInSpell(spell_id, SE_Charm) && !PassCharmTargetRestriction(entity_list.GetMobID(target_id))) {
+		if (IsClient()) {
+			CastToClient()->SendSpellBarEnable(spell_id);
+		}
+		if (casting_spell_id && IsNPC()) {
+			CastToNPC()->AI_Event_SpellCastFinished(false, static_cast<uint16>(casting_spell_slot));
+		}
+		return false;
+	}
+
 	if (HasActiveSong() && IsBardSong(spell_id)) {
 		LogSpells(""Casting a new song while singing a song. Killing old song [{}]"", bardsong);
 		//Note: this does NOT tell the client","We don't need to cast to client here. (well, from spell gem not AA etc) We should also make sure the charm is a casted spell before calling SendSpellBarEnable.",,,
6155,"@@ -92,7 +92,7 @@ namespace System.Diagnostics.Metrics
             T delta,
             params KeyValuePair<string, object?>[] tags)
         {
-            this.RecordMeasurement(delta, tags);
+            this.RecordMeasurement(delta, new ReadOnlySpan<KeyValuePair<string, object?>>(tags));
         }
     }
 }","This is a bit confusing. It seems like it's trying to return a base64 encoded screenshot of the element. But it's not clear what the base64 encoding is for. It might be better to return the screenshot as a binary or raw data.

Also, it seems like the screenshot_as_base64 property is not used anywhere in the code. It might be better to remove it.",,,
5088,"@@ -1,10 +1,12 @@
+from __future__ import unicode_literals
+
 import numpy as np
 import param
 
 from ..core import (HoloMap, DynamicMap, CompositeOverlay, Layout,
                     GridSpace, NdLayout, Store)
 from ..core.util import (match_spec, is_number, wrap_tuple,
-                         get_overlay_spec, unique_iterator)
+                         get_overlay_spec, unique_iterator, safe_unicode)
 
 
 def displayable(obj):","This is still not right. You have to `continue;` or else line 115 will have `item == null`, which will either result in `key.call` throwing a `NullPointerException` (if it does not accept null values) or `loadChildren` returning a map with unexpected null values (if the function silently accepts them).",,,
5529,"@@ -1,7 +1,7 @@
 # -*- coding: UTF-8 -*-
 #core.py
 #A part of NonVisual Desktop Access (NVDA)
-#Copyright (C) 2006-2016 NV Access Limited, Aleksey Sadovoy, Christopher Toth, Joseph Lee, Peter Vágner
+#Copyright (C) 2006-2016 NV Access Limited, Aleksey Sadovoy, Christopher Toth, Joseph Lee, Peter Vágner, Derek Riemer
 #This file is covered by the GNU General Public License.
 #See the file COPYING for more details.
 ",2016 should be 2017.,,,
2084,"@@ -43,13 +43,16 @@ import { isZeroReport } from '../../modules/search-console/util/is-zero-report';
 import sumObjectListValue from '../../util/sum-object-list-value';
 const { useSelect } = Data;
 
+// reportArgs is declared in this higher scope so that it can be used by hasData.
+let reportArgs;
+
 const AdminBarClicks = ( { className } ) => {
 	const url = useSelect( ( select ) => select( CORE_SITE ).getCurrentEntityURL() );
 	const { compareStartDate, endDate } = useSelect( ( select ) => select( CORE_USER ).getDateRangeDates( {
 		compare: true,
 		offsetDays: DATE_RANGE_OFFSET,
 	} ) );
-	const reportArgs = {
+	reportArgs = {
 		startDate: compareStartDate,
 		endDate,
 		dimensions: 'date',",I think we can remove this.,,,
6554,"@@ -62,6 +62,12 @@ static void setup_globals(mrb_state *mrb)
 
     h2o_mruby_eval_expr(mrb, ""$LOAD_PATH << \""#{$H2O_ROOT}/share/h2o/mruby\"""");
     h2o_mruby_assert(mrb);
+
+    /* require and include built-in libraries */
+    h2o_mruby_eval_expr(mrb, ""require \""h2o.rb\""\n""
+                             ""require \""acl.rb\""\n""
+                             ""include H2O::ACL\n"");
+    h2o_mruby_assert(mrb);
 }
 
 mrb_value h2o_mruby_to_str(mrb_state *mrb, mrb_value v)",I think this is not a good idea to have a `getDefaultValues` here.,,,
1589,"@@ -46,7 +46,9 @@ public class HTMLTestResults {
   private final HTMLSuiteResult suite;
 
   private static final String HEADER = ""<html>\n"" +
-      ""<head><style type='text/css'>\n"" +
+      ""<head>\n""+
+      ""<meta charset=\""UTF-8\"">\n""+
+      ""<style type='text/css'>\n"" +
       ""body, table {\n"" +
       ""    font-family: Verdana, Arial, sans-serif;\n"" +
       ""    font-size: 12;\n"" +","Is there a recommended quote style for attributes? I see single and double here, double further down.",,,
9410,"@@ -25,8 +25,8 @@ func NewConfig(options *compileopts.Options) (*compileopts.Config, error) {
 	if err != nil {
 		return nil, fmt.Errorf(""could not read version from GOROOT (%v): %v"", goroot, err)
 	}
-	if major != 1 || minor < 11 || minor > 14 {
-		return nil, fmt.Errorf(""requires go version 1.11, 1.12, 1.13, or 1.14, got go%d.%d"", major, minor)
+	if major != 1 || minor < 11 || minor > 15 {
+		return nil, fmt.Errorf(""requires go version 1.11, 1.12, 1.13, 1.14, or 1.15, got go%d.%d"", major, minor)
 	}
 	clangHeaderPath := getClangHeaderPath(goenv.Get(""TINYGOROOT""))
 	return &compileopts.Config{",Do we need to set the log level to TRACE?,,,
8736,"@@ -43,7 +43,12 @@ module Selenium
       def text
         @bridge.getAlertText
       end
+      
+      def authenticate(username, password)
+        @bridge.setAuthentication username: username, password: password
+        accept
+      end
 
     end # Alert
   end # WebDriver
-end # Selenium
+end # Selenium",@ryanemerson is this preventing the Nan problem we've seen?,,,
8887,"@@ -42,10 +42,14 @@
 #include ""res/windowsicon.xpm""
 #include ""res/macosicon.xpm""
 #include ""res/linuxicon.xpm""
+#include ""res/androidicon.xpm""
 #include ""res/freebsdicon.xpm""
+#include ""res/linuxarmicon2.xpm""
 #include ""res/atiicon.xpm""
+#include ""res/amdicon2.xpm""
 #include ""res/nvidiaicon.xpm""
-#include ""res/androidicon.xpm""
+#include ""res/nvidiaicon2.xpm""
+#include ""res/intelgpuicon2.xpm""
 #include ""res/virtualboxicon.xpm""
 #include ""res/blankicon.xpm""
 ","I think we should use `self.path.join(path, short_paths=None).export_sources()`",,,
2201,"@@ -37,7 +37,7 @@ module RSpec
           profile.slowest_examples.each do |example|
             @output.puts ""  #{example.full_description}""
             @output.puts ""    #{bold(Helpers.format_seconds(example.execution_result.run_time))} "" \
-                         ""#{bold(""seconds"")} #{format_caller(example.location)}""
+                         ""#{bold('seconds')} #{format_caller(example.location)}""
           end
         end
 ",is this path the one from the SP? have we checked for CSP issues with this?,,,
5529,"@@ -1,7 +1,7 @@
 # -*- coding: UTF-8 -*-
 #core.py
 #A part of NonVisual Desktop Access (NVDA)
-#Copyright (C) 2006-2016 NV Access Limited, Aleksey Sadovoy, Christopher Toth, Joseph Lee, Peter Vágner
+#Copyright (C) 2006-2016 NV Access Limited, Aleksey Sadovoy, Christopher Toth, Joseph Lee, Peter Vágner, Derek Riemer
 #This file is covered by the GNU General Public License.
 #See the file COPYING for more details.
 ",Why was this removed?,,,
920,"@@ -1,7 +1,7 @@
 C2::Application.configure do
   config.action_mailer.preview_path = ""#{Rails.root}/lib/mail_previews""
   config.action_mailer.register_preview_interceptor :css_inline_styler
-  config.action_mailer.asset_host = ""http://localhost:5000""
+  config.action_mailer.asset_host = ""http://2c429f18.ngrok.io"" || ""http://localhost:5000""
   config.action_controller.perform_caching = false
   config.action_mailer.delivery_method = :letter_opener_web
   config.active_record.migration_error = :page_load",Are we generally trying to use D_FREE instead of D_FREE_PTR?,,,
6958,"@@ -1,8 +1,14 @@
 import { translationMacro as t } from 'ember-i18n';
 import AbstractIndexRoute from 'hospitalrun/routes/abstract-index-route';
+import Ember from 'ember';
+
+const { computed } = Ember;
+
 export default AbstractIndexRoute.extend({
   modelName: 'imaging',
-  pageTitle: t('imaging.pageTitle'),
+  pageTitle: computed('i18n', () => {
+    return t('imaging.pageTitle');
+  }),
   searchStatus: 'Requested',
 
   _getStartKeyFromItem(item) {",This is a label for the input fields. It should be descriptive of what the input fields are for.,,,
3385,"@@ -27,7 +27,9 @@ using System.Threading.Tasks;
 using JetBrains.Annotations;
 using pwiz.Common.Collections;
 using pwiz.Common.SystemUtil;
-using pwiz.Skyline.Util;
+using pwiz.Skyline.Util;
+
+
 // ReSharper disable InconsistentlySynchronizedField
 
 namespace pwiz.Skyline.Controls.Graphs","The [32]byte{} is a zero-value array, which is not a good practice. It's better to use a constant or a variable.",,,
7917,"@@ -26,7 +26,7 @@
 
 #ifdef HAVE_CONFIG_H
 #include <config.h>
-#endif // HAVE_CONFIG_H
+#endif // HAVE_CONFIG_Hrm
 
 #include <glob.h>
 #include <stdio.h>",I think we should be able to remove this line.,,,
3725,"@@ -39,7 +39,7 @@ using namespace eprosima::fastrtps::types;
 HelloWorldPublisher::HelloWorldPublisher()
     : mp_participant(nullptr)
     , mp_publisher(nullptr)
-    , m_DynType(nullptr)
+    , m_DynType(DynamicType_ptr(nullptr))
 {
 }
 ","@openshift/api-review ptal (yes David I know it's you, but also others  )",,,
8887,"@@ -42,10 +42,14 @@
 #include ""res/windowsicon.xpm""
 #include ""res/macosicon.xpm""
 #include ""res/linuxicon.xpm""
+#include ""res/androidicon.xpm""
 #include ""res/freebsdicon.xpm""
+#include ""res/linuxarmicon2.xpm""
 #include ""res/atiicon.xpm""
+#include ""res/amdicon2.xpm""
 #include ""res/nvidiaicon.xpm""
-#include ""res/androidicon.xpm""
+#include ""res/nvidiaicon2.xpm""
+#include ""res/intelgpuicon2.xpm""
 #include ""res/virtualboxicon.xpm""
 #include ""res/blankicon.xpm""
 ","I think this should be `os.path.join(self._obj_dir, filehash)`",,,
